tanggal,harga,hari_dalam_seminggu,bulan,kuartal,hari_dalam_bulan,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,selisih_1hari,selisih_7hari,rasio_vs_mean30,hari_ke_hr,hari_sejak_hr,fase,fase_normal,fase_pasca,fase_persiapan,fase_puncak
2025-05-23,24750.0,4,5,2,23,25250.0,26650.0,26500.0,27250.0,35250.0,61250.0,27292.85714285714,28539.285714285714,45675.0,1280.113462230906,2565.0894849773645,-1400.0,-2000.0,0.5528188286808976,180,20,normal,1,0,0,0
2025-05-26,25400.0,0,5,2,26,24750.0,25250.0,26650.0,28750.0,32400.0,45650.0,26935.714285714286,27789.285714285714,43520.0,1602.2677381624426,1901.1310976776415,-500.0,-4000.0,0.5687040441176471,177,23,normal,1,0,0,0
2025-05-27,26400.0,1,5,2,27,25400.0,24750.0,25250.0,28750.0,29900.0,37000.0,26457.14285714286,27289.285714285714,41720.0,1464.4192738140423,1465.917745022719,650.0,-3350.0,0.6088207094918504,176,24,normal,1,0,0,0
2025-05-28,26250.0,2,5,2,28,26400.0,25400.0,24750.0,27900.0,28000.0,38150.0,26121.428571428572,27039.285714285714,39841.666666666664,1066.4806385374075,1272.0635221573327,1000.0,-1500.0,0.6626228822422088,175,25,normal,1,0,0,0
2025-05-29,25900.0,3,5,2,29,26250.0,26400.0,25400.0,26500.0,27900.0,37750.0,25885.714285714286,26914.285714285714,38000.0,740.334544708957,1256.2809233007963,-150.0,-250.0,0.6907894736842105,174,26,normal,1,0,0,0
2025-05-30,25750.0,4,5,2,30,25900.0,26250.0,26400.0,26650.0,27900.0,37750.0,25800.0,26771.428571428572,36446.666666666664,690.410505902712,1249.263519305321,-350.0,-750.0,0.7106274007682459,173,27,normal,1,0,0,0
2025-06-02,40750.0,0,6,2,2,25750.0,25900.0,26250.0,25250.0,27150.0,36900.0,25671.428571428572,26617.85714285714,34888.333333333336,580.8450330123451,1231.8852254974972,-150.0,500.0,0.7380690775330817,170,30,normal,1,0,0,0
2025-06-03,41400.0,1,6,2,3,40750.0,25750.0,25900.0,24750.0,27250.0,35250.0,27885.714285714286,27589.285714285714,34016.666666666664,5699.248070703972,3980.248280400854,15000.0,16000.0,1.1979421852033318,169,31,normal,1,0,0,0
2025-06-04,37900.0,2,6,2,4,41400.0,40750.0,25750.0,25400.0,28750.0,32400.0,30264.285714285714,28600.0,33208.333333333336,7394.689213984802,5422.6731982844,650.0,16000.0,1.2466750313676285,168,32,normal,1,0,0,0
2025-06-05,36000.0,3,6,2,5,37900.0,41400.0,40750.0,26400.0,28750.0,29900.0,32050.0,29253.571428571428,32283.333333333332,7532.263935895686,5966.298436465798,-3500.0,11500.0,1.1739803820340733,167,33,normal,1,0,0,0
2025-06-06,36000.0,4,6,2,6,36000.0,37900.0,41400.0,26250.0,27900.0,28000.0,33421.42857142857,29771.428571428572,31441.666666666668,7198.660589700641,6228.122148329508,-1900.0,9750.0,1.1449774715080836,166,34,normal,1,0,0,0
2025-06-09,38250.0,0,6,2,9,36000.0,36000.0,37900.0,25900.0,26500.0,27900.0,34814.28571428572,30350.0,31120.0,6487.983397899814,6414.346900024436,0.0,10100.0,1.1568123393316196,163,37,normal,1,0,0,0
2025-06-10,40000.0,1,6,2,10,38250.0,36000.0,36000.0,25750.0,26650.0,27900.0,36578.57142857143,31189.285714285714,31161.666666666668,5213.992163947845,6636.703843934477,2250.0,12500.0,1.227469647537038,162,38,normal,1,0,0,0
2025-06-11,39650.0,2,6,2,11,40000.0,38250.0,36000.0,40750.0,25250.0,27150.0,38614.28571428572,32142.85714285714,31223.333333333332,2181.4968648668896,6888.615389033453,1750.0,-750.0,1.281093199530266,161,39,normal,1,0,0,0
2025-06-12,36900.0,3,6,2,12,39650.0,40000.0,38250.0,41400.0,24750.0,27250.0,38457.142857142855,33171.42857142857,31286.666666666668,2036.8334434081623,6855.2258080334,-350.0,-1750.0,1.2673130193905817,160,40,normal,1,0,0,0
2025-06-13,38750.0,4,6,2,13,36900.0,39650.0,40000.0,37900.0,25400.0,28750.0,37814.28571428572,34039.28571428572,31258.333333333332,1620.8830632582046,6465.059300443258,-2750.0,-1000.0,1.1804852039456146,159,41,normal,1,0,0,0
2025-06-16,43150.0,0,6,2,16,38750.0,36900.0,39650.0,36000.0,26400.0,28750.0,37935.71428571428,34992.857142857145,31320.0,1659.7475424766612,6064.932529996726,1850.0,2750.0,1.237228607918263,156,44,normal,1,0,0,0
2025-06-17,48250.0,1,6,2,17,43150.0,38750.0,36900.0,36000.0,26250.0,27900.0,38957.142857142855,36189.28571428572,31583.333333333332,2333.350340073121,5889.01123251679,4400.0,7150.0,1.3662269129287599,155,45,normal,1,0,0,0
2025-06-18,54150.0,2,6,2,18,48250.0,43150.0,38750.0,38250.0,25900.0,26500.0,40707.142857142855,37760.71428571428,32111.666666666668,3847.9895802249202,5967.513931904792,5100.0,10000.0,1.5025691597031192,154,46,normal,1,0,0,0
2025-06-19,71250.0,3,6,2,19,54150.0,48250.0,43150.0,40000.0,25750.0,26650.0,42978.57142857143,39778.57142857143,32920.0,6156.2879198732235,6408.369355944037,5900.0,14150.0,1.6448967193195625,153,47,normal,1,0,0,0
2025-06-20,75400.0,4,6,2,20,71250.0,54150.0,48250.0,39650.0,40750.0,25250.0,47442.857142857145,43028.57142857143,34361.666666666664,12098.843903841405,9525.869923644867,17100.0,31600.0,2.0735315516321484,152,48,normal,1,0,0,0
2025-06-23,59650.0,0,6,2,23,75400.0,71250.0,54150.0,36900.0,41400.0,24750.0,52550.0,45503.57142857143,35945.0,15365.46452275352,12820.078367181022,4150.0,38500.0,2.097649186256781,149,51,normal,1,0,0,0
2025-06-24,66500.0,1,6,2,24,59650.0,75400.0,71250.0,38750.0,37900.0,25400.0,55800.0,46807.142857142855,37003.333333333336,13833.142568965692,13289.959442301739,-15750.0,20900.0,1.6120169354112241,148,52,normal,1,0,0,0
2025-06-25,68400.0,2,6,2,25,66500.0,59650.0,75400.0,43150.0,36000.0,26400.0,59764.28571428572,48850.0,38315.0,11985.50215488528,13994.902918288157,6850.0,23350.0,1.735612684327287,147,53,normal,1,0,0,0
2025-06-26,69000.0,3,6,2,26,68400.0,66500.0,59650.0,48250.0,36000.0,26250.0,63371.42857142857,51164.28571428572,39686.666666666664,9741.44313157514,14380.12020613386,1900.0,20150.0,1.7235007559213842,146,54,normal,1,0,0,0
2025-06-27,68400.0,4,6,2,27,69000.0,68400.0,66500.0,54150.0,38250.0,25900.0,66335.71428571429,53521.42857142857,41028.333333333336,7198.24714112821,14407.833263216959,600.0,14850.0,1.6817646341958807,145,55,normal,1,0,0,0
2025-06-30,63150.0,0,6,2,30,68400.0,69000.0,68400.0,71250.0,40000.0,25750.0,68371.42857142857,55675.0,42350.0,4789.733564515498,14201.404995497982,-600.0,-2850.0,1.615112160566706,142,58,normal,1,0,0,0
2025-07-01,60650.0,1,7,3,1,63150.0,68400.0,69000.0,75400.0,39650.0,40750.0,67214.28571428571,57328.57142857143,43525.0,4954.0147259329515,13569.56031096689,-5250.0,-12250.0,1.4508902929350949,141,59,normal,1,0,0,0
2025-07-02,59250.0,2,7,3,2,60650.0,63150.0,68400.0,59650.0,36900.0,41400.0,65107.142857142855,58828.57142857143,44663.333333333336,3921.2485863802267,12590.376579657293,-2500.0,1000.0,1.357937159489514,140,60,normal,1,0,0,0
2025-07-03,61250.0,3,7,3,3,59250.0,60650.0,63150.0,66500.0,38750.0,37900.0,65050.0,60425.0,45750.0,4015.8021199587406,10899.413357537258,-1400.0,-7250.0,1.2950819672131149,139,61,normal,1,0,0,0
2025-07-04,65500.0,4,7,3,4,61250.0,59250.0,60650.0,68400.0,43150.0,36000.0,64300.0,62032.142857142855,46950.0,4186.486195685477,8940.306464004987,2000.0,-7150.0,1.3045793397231098,138,62,normal,1,0,0,0
2025-07-07,60500.0,0,7,3,7,65500.0,61250.0,59250.0,69000.0,48250.0,36000.0,63885.71428571428,63628.57142857143,48308.333333333336,3842.494229632656,7119.251102730928,4250.0,-3500.0,1.3558737277902362,135,65,normal,1,0,0,0
2025-07-08,63150.0,1,7,3,8,60500.0,65500.0,61250.0,68400.0,54150.0,38250.0,62671.42857142857,64503.57142857143,49478.333333333336,3255.1058793398033,5693.8382446327905,-5000.0,-7900.0,1.22275743591471,134,66,normal,1,0,0,0
2025-07-09,62150.0,2,7,3,9,63150.0,60500.0,65500.0,63150.0,71250.0,40000.0,61921.42857142857,65146.42857142857,50703.333333333336,2123.255586525679,4885.672313616915,2650.0,0.0,1.2454802445598578,133,67,normal,1,0,0,0
2025-07-10,62500.0,3,7,3,10,62150.0,63150.0,60500.0,60650.0,75400.0,39650.0,61778.57142857143,64496.42857142857,51900.0,2059.501789036812,4608.665094801641,-1000.0,1500.0,1.197495183044316,132,68,normal,1,0,0,0
2025-07-11,62250.0,4,7,3,11,62500.0,62150.0,63150.0,59250.0,59650.0,36900.0,62042.857142857145,63575.0,53120.0,2008.6124089833856,3389.2221708050097,350.0,3250.0,1.1765813253012047,131,69,normal,1,0,0,0
2025-07-14,62250.0,0,7,3,14,62250.0,62500.0,62150.0,61250.0,66500.0,38750.0,62471.42857142857,63760.71428571428,54336.666666666664,1589.7738683156222,3224.85411544977,-250.0,1000.0,1.1456352371020184,128,72,normal,1,0,0,0
2025-07-15,61650.0,1,7,3,15,62250.0,62250.0,62500.0,65500.0,68400.0,43150.0,62614.28571428572,63457.142857142855,55053.333333333336,1504.3587464742293,3146.2344491138188,0.0,-3250.0,1.1307217243884717,127,73,normal,1,0,0,0
2025-07-16,62250.0,2,7,3,16,61650.0,62250.0,62250.0,60500.0,69000.0,48250.0,62064.28571428572,62975.0,55728.333333333336,822.959236390314,2832.011380898373,-600.0,1150.0,1.1062595328528277,126,74,normal,1,0,0,0
2025-07-17,59400.0,3,7,3,17,62250.0,61650.0,62250.0,63150.0,68400.0,54150.0,62314.28571428572,62492.857142857145,56540.0,449.73537192459247,2240.0941895423825,600.0,-900.0,1.1009904492394764,125,75,normal,1,0,0,0
2025-07-18,50250.0,4,7,3,18,59400.0,62250.0,61650.0,62150.0,63150.0,71250.0,61778.57142857143,61850.0,57320.0,1080.068339988641,1620.0664753691754,-2850.0,-2750.0,1.0362875087229588,124,76,normal,1,0,0,0
2025-07-21,49250.0,0,7,3,21,50250.0,59400.0,62250.0,62500.0,60650.0,75400.0,60078.57142857143,60928.57142857143,57795.0,4463.542795326637,3454.134328025459,-9150.0,-12250.0,0.8694523747729043,121,79,normal,1,0,0,0
2025-07-22,43000.0,1,7,3,22,49250.0,50250.0,59400.0,62250.0,59250.0,59650.0,58185.71428571428,60114.28571428572,58161.666666666664,5857.382399282674,4658.591259970405,-1000.0,-13000.0,0.8467776599707711,120,80,normal,1,0,0,0
2025-07-23,40650.0,2,7,3,23,43000.0,49250.0,50250.0,62250.0,61250.0,66500.0,55435.71428571428,58953.57142857143,58261.666666666664,7820.950191937009,6536.420576741091,-6250.0,-19250.0,0.738049603798953,119,81,normal,1,0,0,0
2025-07-24,40650.0,3,7,3,24,40650.0,43000.0,49250.0,61650.0,65500.0,68400.0,52350.0,57482.142857142855,58295.0,8874.44833966206,8109.149797578114,-2350.0,-21000.0,0.6973153786774166,118,82,normal,1,0,0,0
2025-07-25,41500.0,4,7,3,25,40650.0,40650.0,43000.0,62250.0,60500.0,69000.0,49350.0,55707.142857142855,58420.0,8755.331708926307,8900.234593772064,0.0,-21600.0,0.6958233481684355,117,83,normal,1,0,0,0
2025-07-28,36900.0,0,7,3,28,41500.0,40650.0,40650.0,59400.0,63150.0,68400.0,46385.71428571428,54350.0,58511.666666666664,6995.695955711537,9538.867857350862,850.0,-17900.0,0.7092602614863133,114,86,normal,1,0,0,0
2025-07-29,34400.0,1,7,3,29,36900.0,41500.0,40650.0,50250.0,62150.0,63150.0,43171.42857142857,52475.0,58303.333333333336,4863.5427025003255,10230.849840631048,-4600.0,-13350.0,0.6328969184151849,113,87,normal,1,0,0,0
2025-07-30,34400.0,2,7,3,30,34400.0,36900.0,41500.0,49250.0,62500.0,60650.0,40907.142857142855,50492.857142857145,57841.666666666664,4705.796830454979,10879.795267143008,-2500.0,-14850.0,0.5947269845843539,112,88,normal,1,0,0,0
2025-07-31,35000.0,3,7,3,31,34400.0,34400.0,36900.0,43000.0,62250.0,59250.0,38785.71428571428,48485.71428571428,57183.333333333336,3514.3413661867453,11084.351904503032,0.0,-8600.0,0.601573885164675,111,89,normal,1,0,0,0
2025-08-01,33250.0,4,8,3,1,35000.0,34400.0,34400.0,40650.0,62250.0,61250.0,37642.857142857145,46539.28571428572,55975.0,3202.398654579579,10871.932433342665,600.0,-5650.0,0.6252791424743189,110,90,normal,1,0,0,0
2025-08-04,34500.0,0,8,3,4,33250.0,35000.0,34400.0,40650.0,61650.0,65500.0,36585.71428571428,44467.857142857145,54570.0,3265.0566975308525,10400.78782413338,-1750.0,-7400.0,0.6093091442184351,107,93,normal,1,0,0,0
2025-08-05,36000.0,1,8,3,5,34500.0,33250.0,35000.0,41500.0,62250.0,60500.0,35707.142857142855,42528.57142857143,53731.666666666664,2780.6516879176997,9437.13438997823,1250.0,-7000.0,0.6420794689661591,106,94,normal,1,0,0,0
2025-08-06,37500.0,2,8,3,6,36000.0,34500.0,33250.0,36900.0,59400.0,63150.0,34921.42857142857,40653.57142857143,52715.0,1197.1692803066505,7657.285728329555,1500.0,-900.0,0.6829175756426065,105,95,normal,1,0,0,0
2025-08-07,37650.0,3,8,3,7,37500.0,36000.0,34500.0,34400.0,50250.0,62150.0,35007.142857142855,39089.28571428572,51685.0,1371.2611504935196,5452.599188652423,1500.0,3100.0,0.7255489987423818,104,96,normal,1,0,0,0
2025-08-08,37750.0,4,8,3,8,37650.0,37500.0,36000.0,34400.0,49250.0,62500.0,35471.42857142857,38189.28571428572,50640.0,1652.7394286587767,4408.653142114708,150.0,3250.0,0.7434834123222749,103,97,normal,1,0,0,0
2025-08-11,30900.0,0,8,3,11,37750.0,37650.0,37500.0,35000.0,43000.0,62250.0,35950.0,37367.857142857145,49618.333333333336,1771.5341750384355,3051.834703084461,100.0,2750.0,0.7608074972288468,100,100,normal,1,0,0,0
2025-08-12,30400.0,1,8,3,12,30900.0,37750.0,37650.0,33250.0,40650.0,62250.0,35364.28571428572,36503.57142857143,48543.333333333336,2614.975188809817,3047.4746345716217,-6850.0,-2350.0,0.6365446679942319,99,101,normal,1,0,0,0
2025-08-13,30400.0,2,8,3,13,30400.0,30900.0,37750.0,34500.0,40650.0,61650.0,34957.142857142855,35771.42857142857,47535.0,3163.388027024104,3202.0254578895856,-500.0,-4100.0,0.6395287682760071,98,102,normal,1,0,0,0
2025-08-14,30400.0,3,8,3,14,30400.0,30400.0,30900.0,36000.0,41500.0,62250.0,34371.42857142857,35039.28571428572,46573.333333333336,3610.154329901957,3172.428005574849,0.0,-5600.0,0.6527340395075866,97,103,normal,1,0,0,0
2025-08-15,30400.0,4,8,3,15,30400.0,30400.0,30400.0,37500.0,36900.0,59400.0,33571.42857142857,34246.42857142857,45545.0,3804.367790541517,2798.5892246555254,0.0,-7100.0,0.667471731254803,96,104,normal,1,0,0,0
2025-08-18,30400.0,0,8,3,18,30400.0,30400.0,30400.0,37650.0,34400.0,50250.0,32557.14285714286,33782.142857142855,44375.0,3518.0994598673774,2862.933349319164,0.0,-7250.0,0.6850704225352112,93,107,normal,1,0,0,0
2025-08-19,31250.0,1,8,3,19,30400.0,30400.0,30400.0,37750.0,34400.0,49250.0,31521.428571428572,33496.42857142857,43371.666666666664,2752.85566016627,2993.1629967780364,0.0,-7350.0,0.7009184183222534,92,108,normal,1,0,0,0
2025-08-20,30650.0,2,8,3,20,31250.0,30400.0,30400.0,30900.0,35000.0,43000.0,30592.85714285714,33271.42857142857,42308.333333333336,344.51484174928726,3038.0734207547903,850.0,350.0,0.7386251723458735,91,109,normal,1,0,0,0
2025-08-21,29150.0,3,8,3,21,30650.0,31250.0,30400.0,30400.0,33250.0,40650.0,30557.14285714286,32960.71428571428,41258.333333333336,319.411661526102,3069.9648313850016,-600.0,250.0,0.7428802262169258,90,110,normal,1,0,0,0
2025-08-22,28750.0,4,8,3,22,29150.0,30650.0,31250.0,30400.0,34500.0,40650.0,30378.571428571428,32667.85714285714,40146.666666666664,625.0714244862885,3231.551612489358,-1500.0,-1250.0,0.7260876785121223,89,111,normal,1,0,0,0
2025-08-25,30000.0,0,8,3,25,28750.0,29150.0,30650.0,30400.0,36000.0,41500.0,30142.85714285714,32257.14285714286,39030.0,876.2745818818119,3344.21757796918,-400.0,-1650.0,0.7366128619011018,86,114,normal,1,0,0,0
2025-08-26,27900.0,1,8,3,26,30000.0,28750.0,29150.0,30400.0,37500.0,36900.0,30085.714285714286,31828.571428571428,37955.0,869.7290218358619,3209.404107506823,1250.0,-400.0,0.7904096956922672,85,115,normal,1,0,0,0
2025-08-27,26400.0,2,8,3,27,27900.0,30000.0,28750.0,30400.0,37650.0,34400.0,29728.571428571428,31142.85714285714,36830.0,1177.8713649528538,2916.6535844826067,-2100.0,-2500.0,0.7575346185175129,84,116,normal,1,0,0,0
2025-08-28,26400.0,3,8,3,28,26400.0,27900.0,30000.0,31250.0,37750.0,34400.0,29157.14285714286,30339.285714285714,35635.0,1666.6904760188725,2506.9272159241805,-1500.0,-4850.0,0.7408446751788972,83,117,normal,1,0,0,0
2025-08-29,26400.0,4,8,3,29,26400.0,26400.0,27900.0,30650.0,30900.0,35000.0,28464.285714285714,29528.571428571428,34535.0,1659.747542476471,1595.6327760645459,0.0,-4250.0,0.7644418705660924,82,118,normal,1,0,0,0
2025-09-01,29900.0,0,9,3,1,26400.0,26400.0,26400.0,29150.0,30400.0,33250.0,27857.14285714286,29207.14285714286,33740.0,1496.2254095507037,1744.4259737889563,0.0,-2750.0,0.7824540604623592,79,121,normal,1,0,0,0
2025-09-02,29400.0,1,9,3,2,29900.0,26400.0,26400.0,28750.0,30400.0,34500.0,27964.285714285714,29171.428571428572,33095.0,1625.503584971936,1723.113716249876,3500.0,1150.0,0.9034597371204109,78,122,normal,1,0,0,0
2025-09-03,29200.0,2,9,3,3,29400.0,29900.0,26400.0,30000.0,30400.0,36000.0,28057.14285714286,29100.0,32641.666666666668,1694.9504838938121,1688.6498931235144,-500.0,-600.0,0.9006893030380393,77,123,normal,1,0,0,0
2025-09-04,30400.0,3,9,3,4,29200.0,29400.0,29900.0,27900.0,30400.0,37500.0,27942.85714285714,29014.285714285714,32260.0,1564.0302030923779,1647.5422921440347,-200.0,1300.0,0.9051456912585245,76,124,normal,1,0,0,0
2025-09-05,30700.0,4,9,3,5,30400.0,29200.0,29400.0,26400.0,30400.0,37650.0,28300.0,29014.285714285714,31918.333333333332,1817.5074506939698,1647.5422921440347,1200.0,4000.0,0.9524306824708892,75,125,normal,1,0,0,0
2025-09-08,34050.0,0,9,3,8,30700.0,30400.0,29200.0,26400.0,31250.0,37750.0,28914.285714285714,29035.714285714286,31558.333333333332,1794.8338562171762,1668.7660770125424,300.0,4300.0,0.9728016899920782,72,128,normal,1,0,0,0
2025-09-09,34300.0,1,9,3,9,34050.0,30700.0,30400.0,26400.0,30650.0,30900.0,30007.14285714286,29235.714285714286,31463.333333333332,2273.8419344475446,2073.312898149707,3350.0,7650.0,1.0822120987392734,71,129,normal,1,0,0,0
2025-09-10,34300.0,2,9,3,10,34300.0,34050.0,30700.0,29900.0,29150.0,30400.0,31135.714285714286,29496.428571428572,31460.0,2141.7894165293383,2458.538049464934,250.0,4400.0,1.0902733630006358,70,130,normal,1,0,0,0
2025-09-11,34400.0,3,9,3,11,34300.0,34300.0,34050.0,29400.0,28750.0,30400.0,31764.285714285714,29864.285714285714,31456.666666666668,2353.8469020075436,2768.4644849452225,0.0,4900.0,1.0903888947758822,69,131,normal,1,0,0,0
2025-09-12,34900.0,4,9,3,12,34400.0,34300.0,34300.0,29200.0,30000.0,30400.0,32478.571428571428,30267.85714285714,31436.666666666668,2274.10369575422,2995.997788260209,100.0,5200.0,1.0942635987700138,68,132,normal,1,0,0,0
2025-09-15,34200.0,0,9,3,15,34900.0,34400.0,34300.0,30400.0,27900.0,30400.0,33292.857142857145,30617.85714285714,31491.666666666668,1893.0637802741855,3238.684867401721,500.0,4500.0,1.108229690394284,65,135,normal,1,0,0,0
2025-09-16,34500.0,1,9,3,16,34200.0,34900.0,34400.0,30700.0,26400.0,30400.0,33835.71428571428,31067.85714285714,31481.666666666668,1407.928231394451,3269.5334378326866,-700.0,3500.0,1.0863465509026418,64,136,normal,1,0,0,0
2025-09-17,34750.0,2,9,3,17,34500.0,34200.0,34900.0,34050.0,26400.0,31250.0,34378.57142857143,31646.428571428572,31431.666666666668,270.5813846331135,3091.829448832248,300.0,450.0,1.09761917386924,63,137,normal,1,0,0,0
2025-09-18,34650.0,3,9,3,18,34750.0,34500.0,34200.0,34300.0,26400.0,30650.0,34478.57142857143,32242.85714285714,31340.0,257.9682520065633,2792.838171994914,250.0,450.0,1.108806636885769,62,138,normal,1,0,0,0
2025-09-19,34400.0,4,9,3,19,34650.0,34750.0,34500.0,34300.0,29900.0,29150.0,34528.57142857143,32832.142857142855,31240.0,251.4245129457273,2290.3314458555606,-100.0,350.0,1.1091549295774648,61,139,normal,1,0,0,0
2025-09-22,36500.0,0,9,3,22,34400.0,34650.0,34750.0,34400.0,29400.0,28750.0,34542.857142857145,33153.57142857143,31128.333333333332,238.79658607174906,2159.1900445209217,-250.0,0.0,1.105102532526637,58,142,normal,1,0,0,0
2025-09-23,36900.0,1,9,3,23,36500.0,34400.0,34650.0,34900.0,29200.0,30000.0,34842.857142857145,33660.71428571428,31315.0,766.1747904489987,2040.2845362883756,2100.0,1600.0,1.1655756027462878,57,143,normal,1,0,0,0
2025-09-24,36400.0,2,9,3,24,36900.0,36500.0,34400.0,34200.0,30400.0,27900.0,35128.57142857143,34210.71428571428,31531.666666666668,1093.8681908911242,1764.5198269746243,400.0,2700.0,1.1702521274908821,56,144,normal,1,0,0,0
2025-09-25,36150.0,3,9,3,25,36400.0,36900.0,36500.0,34500.0,30700.0,26400.0,35442.857142857145,34639.28571428572,31731.666666666668,1098.646353254613,1472.201200119263,-500.0,1900.0,1.1471190713797994,55,145,normal,1,0,0,0
2025-09-26,35400.0,4,9,3,26,36150.0,36400.0,36900.0,34750.0,34050.0,26400.0,35678.57142857143,35028.57142857143,31923.333333333332,1037.9696297950325,992.9974602435173,-250.0,1400.0,1.1324005429675263,54,146,normal,1,0,0,0
2025-09-29,34900.0,0,9,3,29,35400.0,36150.0,36400.0,34650.0,34300.0,26400.0,35771.42857142857,35125.0,32090.0,967.7539041737401,955.5002717094659,-750.0,750.0,1.1031473979432844,51,149,normal,1,0,0,0
2025-09-30,33750.0,1,9,3,30,34900.0,35400.0,36150.0,34400.0,34300.0,29900.0,35807.142857142855,35167.857142857145,32240.0,923.0513580076206,928.7309668560058,-500.0,500.0,1.0825062034739454,50,150,normal,1,0,0,0
2025-10-01,33800.0,2,10,4,1,33750.0,34900.0,35400.0,36500.0,34400.0,29400.0,35714.28571428572,35128.57142857143,32323.333333333332,1103.2959280074388,978.5614020532952,-1150.0,-2750.0,1.0441373620707435,49,151,normal,1,0,0,0
2025-10-02,34450.0,3,10,4,2,33800.0,33750.0,34900.0,36900.0,34900.0,29200.0,35328.57142857143,35085.71428571428,32428.333333333332,1245.6113434950173,1024.9631459499187,50.0,-3100.0,1.0422984016035362,48,152,normal,1,0,0,0
2025-10-03,34900.0,4,10,4,3,34450.0,33800.0,33750.0,36400.0,34200.0,30400.0,34978.57142857143,35053.57142857143,32605.0,1060.996835862429,1038.2056054207142,650.0,-1950.0,1.056586413126821,47,153,normal,1,0,0,0
2025-10-06,36650.0,0,10,4,6,34900.0,34450.0,33800.0,36150.0,34500.0,30700.0,34764.28571428572,35103.57142857143,32810.0,858.1541653015184,1010.4196168938436,450.0,-1250.0,1.063700091435538,44,156,normal,1,0,0,0
2025-10-07,36700.0,1,10,4,7,36650.0,34900.0,34450.0,35400.0,34750.0,34050.0,34835.71428571428,35257.142857142855,33031.666666666664,1001.5464233329483,1073.0719996764317,1750.0,1250.0,1.1095413492103539,43,157,normal,1,0,0,0
2025-10-08,36250.0,2,10,4,8,36700.0,36650.0,34900.0,34900.0,34650.0,34300.0,35021.42857142857,35396.42857142857,33325.0,1220.2653887755007,1127.363207756855,50.0,1800.0,1.1012753188297075,42,158,normal,1,0,0,0
2025-10-09,36150.0,3,10,4,9,36250.0,36700.0,36650.0,33750.0,34400.0,34300.0,35214.28571428572,35510.71428571428,33653.333333333336,1301.830213490889,1126.9732389567534,-450.0,2500.0,1.0771592709984152,41,159,normal,1,0,0,0
2025-10-10,36700.0,4,10,4,10,36150.0,36250.0,36700.0,33800.0,36500.0,34400.0,35557.142857142855,35635.71428571428,33978.333333333336,1160.2544876820552,1090.7704707160815,-100.0,2350.0,1.0639132780693579,40,160,normal,1,0,0,0
2025-10-13,36900.0,0,10,4,13,36700.0,36150.0,36250.0,34450.0,36900.0,34900.0,35971.42857142857,35650.0,34321.666666666664,921.4377998777458,1104.1878324074796,550.0,2250.0,1.0692953916379353,37,163,normal,1,0,0,0
2025-10-14,34700.0,1,10,4,14,36900.0,36700.0,36150.0,34900.0,36400.0,34200.0,36321.42857142857,35650.0,34555.0,681.2104073218358,1104.1878324074796,200.0,2000.0,1.067862827376646,36,164,normal,1,0,0,0
2025-10-15,34150.0,2,10,4,15,34700.0,36900.0,36700.0,36650.0,36150.0,34500.0,36292.857142857145,35528.57142857143,34731.666666666664,751.3479949529172,1108.83068793729,-2200.0,-1950.0,0.999088247996545,35,165,normal,1,0,0,0
2025-10-16,33700.0,3,10,4,16,34150.0,34700.0,36900.0,36700.0,35400.0,34750.0,35935.71428571428,35385.71428571428,34896.666666666664,1076.9224228131868,1150.656764207735,-550.0,-2550.0,0.9786034960359157,34,166,normal,1,0,0,0
2025-10-17,33500.0,4,10,4,17,33700.0,34150.0,34700.0,36250.0,34900.0,34650.0,35507.142857142855,35264.28571428572,35006.666666666664,1296.6072945137819,1235.5983557407942,-450.0,-2550.0,0.9626737764235385,33,167,normal,1,0,0,0
2025-10-20,29750.0,0,10,4,20,33500.0,33700.0,34150.0,36150.0,33750.0,34400.0,35114.28571428572,35164.28571428572,35100.0,1442.4268571026635,1321.046870921285,-200.0,-2650.0,0.9544159544159544,30,170,normal,1,0,0,0
2025-10-21,29500.0,1,10,4,21,29750.0,33500.0,33700.0,36700.0,33800.0,36500.0,34200.0,34878.57142857143,34956.666666666664,2392.1747427802457,1938.646860146996,-3750.0,-6950.0,0.8510536855154001,29,171,normal,1,0,0,0
2025-10-22,29150.0,2,10,4,22,29500.0,29750.0,33500.0,36900.0,34450.0,36900.0,33171.42857142857,34571.42857142857,34796.666666666664,2669.87158599621,2406.7784313452407,-250.0,-7400.0,0.8477823546316697,28,172,normal,1,0,0,0
2025-10-23,28400.0,3,10,4,23,29150.0,29500.0,29750.0,34700.0,34900.0,36400.0,32064.285714285714,34192.857142857145,34625.0,2465.0412920322633,2810.341968164785,-350.0,-5550.0,0.8418772563176895,27,173,normal,1,0,0,0
2025-10-24,28300.0,4,10,4,24,28400.0,29150.0,29500.0,34150.0,36650.0,36150.0,31164.285714285714,33728.57142857143,34425.0,2492.27377537541,3195.1113069410794,-750.0,-5750.0,0.8249818445896877,26,174,normal,1,0,0,0
2025-10-27,27700.0,0,10,4,27,28300.0,28400.0,29150.0,33700.0,36700.0,35400.0,30328.571428571428,33132.142857142855,34205.0,2297.436459558702,3381.715947157505,-100.0,-5400.0,0.8273644204063734,23,177,normal,1,0,0,0
